ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position
,simple,SF-441,MAX 77833 IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""cb7b2830-9c84-41e5-93f6-e64e0f1d9d39"" data-testid=""conversation-turn-2"" data-scroll-anchor=""false"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""b976de00-e329-44c3-840f-2fd41308064d"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""108"" data-is-last-node="""" data-is-only-node="""">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR STABLE VOLTAGE REGULATION AND DEVICE POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,129,329,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/MAX_77833.jpg,0
,simple,SF-354,MAX 77888G IC,1,0,visible,"HIGHLY INTEGRATED POWER MANAGEMENT IC FOR MOBILE DEVICES, PROVIDING MULTI-CHANNEL VOLTAGE REGULATION AND EFFICIENT POWER CONTROL.","<div class=""relative basis-auto flex-col -mb-(--composer-overlap-px) [--composer-overlap-px:28px] grow flex overflow-hidden"">
<div class=""relative h-full"">
<div class=""flex h-full flex-col overflow-y-auto thread-xl:pt-(--header-height) [scrollbar-gutter:stable_both-edges]"">
<div class=""flex flex-col text-sm thread-xl:pt-header-height pb-25"">
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""5b417b76-0e2b-4cb8-b547-90dcaae81149"" data-testid=""conversation-turn-2"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""d2048bb2-3e3b-4cfd-a63a-3f194228dca1"" data-message-model-slug=""gpt-5"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""0"" data-end=""151"" data-is-last-node="""" data-is-only-node="""">HIGHLY INTEGRATED POWER MANAGEMENT IC FOR MOBILE DEVICES, PROVIDING MULTI-CHANNEL VOLTAGE REGULATION AND EFFICIENT POWER CONTROL.</p>",taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2025/MAX_77888_G.jpg,0
,simple,SF-1001,MAX 9850 6BEWV IC,1,0,visible,STEREO AUDIO DAC WITH INTEGRATED DIRECTDRIVE HEADPHONE AMPLIFIER FOR PORTABLE AUDIO DEVICES.,<p>STEREO AUDIO DAC WITH INTEGRATED DIRECTDRIVE HEADPHONE AMPLIFIER FOR PORTABLE AUDIO DEVICES.</p>,taxable,,1,,0,0,,,,,1,,179,379,Mobile Ic > CHARGING & MIXED,,,https://sparefix.co.in/uploads/media/2026/MAX_9850_6BEWV_IC.jpeg,0
,simple,SF-1048,MAX77693 IC,1,0,visible,"MULTI-FUNCTION POWER MANAGEMENT IC FOR MOBILE DEVICES PROVIDING CHARGING, AUDIO, AND POWER CONTROL.","<p><span data-sheets-root=""1"">MULTI-FUNCTION POWER MANAGEMENT IC FOR MOBILE DEVICES PROVIDING CHARGING, AUDIO, AND POWER CONTROL.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/82.jpeg,0
,simple,SF-1044,MAX77705F IC,1,0,visible,USB TYPE-C AND POWER DELIVERY CONTROLLER WITH INTEGRATED BATTERY CHARGING AND SYSTEM POWER MANAGEMENT.,"<p><span data-sheets-root=""1"">USB TYPE-C AND POWER DELIVERY CONTROLLER WITH INTEGRATED BATTERY CHARGING AND SYSTEM POWER MANAGEMENT.</span></p>",taxable,,1,,0,0,,,,,1,,199,399,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/410.jpeg,0
,simple,SF-1051,MAX77785 IC,1,0,visible,HIGHLY INTEGRATED POWER MANAGEMENT IC (PMIC) FOR SMARTPHONES AND PORTABLE DEVICES.,"<p><span data-sheets-root=""1"">HIGHLY INTEGRATED POWER MANAGEMENT IC (PMIC) FOR SMARTPHONES AND PORTABLE DEVICES.</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/112.jpeg,0
,simple,SF-1065,MAX77843 IC,1,0,visible,"HIGH-EFFICIENCY POWER MANAGEMENT IC FOR SMART DEVICES, SUPPORTING BATTERY CHARGING AND SYSTEM POWER DELIVERY.","<p><span data-sheets-root=""1"">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR SMART DEVICES, SUPPORTING BATTERY CHARGING AND SYSTEM POWER DELIVERY.</span></p>",taxable,,1,,0,0,,,,,1,,159,259,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/252.jpeg,0
,simple,SF-1057,MAX77865S IC,1,0,visible,HIGH-EFFICIENCY POWER MANAGEMENT IC FOR MOBILE AND PORTABLE DEVICES,"<p><span data-sheets-root=""1"">HIGH-EFFICIENCY POWER MANAGEMENT IC FOR MOBILE AND PORTABLE DEVICES</span></p>",taxable,,1,,0,0,,,,,1,,179,279,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/172.jpeg,0
,simple,SF-1062,MAX77932B IC,1,0,visible,HIGH-EFFICIENCY BATTERY CHARGER IC WITH POWER MANAGEMENT FOR PORTABLE DEVICES,"<p><span data-sheets-root=""1"">HIGH-EFFICIENCY BATTERY CHARGER IC WITH POWER MANAGEMENT FOR PORTABLE DEVICES</span></p>",taxable,,1,,0,0,,,,,1,,219,419,Mobile Ic > POWER AND SERIES,,,https://sparefix.co.in/uploads/media/2026/222.jpeg,0
,simple,SF-540,MECHANIC 183 PPD,1,0,visible,MECHANIC 183 PPD IS A HIGH-QUALITY LOW MELTING POINT LEAD-FREE SOLDER PASTE DESIGNED FOR FAST AND PRECISE PCB REPAIR AND REFLOW APPLICATIONS.,<p>MECHANIC 183 PPD IS A HIGH-QUALITY LOW MELTING POINT LEAD-FREE SOLDER PASTE DESIGNED FOR FAST AND PRECISE PCB REPAIR AND REFLOW APPLICATIONS.</p>,taxable,,1,,0,0,,,,,1,,169,369,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_183_PPD.jpg,0
,simple,SF-541,MECHANIC 3S UV GUM,1,0,visible,"MECHANIC 3S UV GUM IS A HIGH-PERFORMANCE UV-CURABLE ADHESIVE DESIGNED FOR MOBILE PHONE REPAIR, PROVIDING STRONG BONDING AND QUICK CURING UNDER UV LIGHT.","<p>MECHANIC 3S UV GUM IS A HIGH-PERFORMANCE UV-CURABLE ADHESIVE DESIGNED FOR MOBILE PHONE REPAIR, PROVIDING STRONG BONDING AND QUICK CURING UNDER UV LIGHT.</p>",taxable,,1,,0,0,,,,,1,,199,399,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_3S_UV_GUM.jpg,0
,simple,SF-469,MECHANIC AAA15 BEND TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,179,379,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/MCN_AAA15.jpg,0
,simple,SF-542,MECHANIC AD559 100G FLUX,1,0,visible,"NO-CLEAN, LEAD-FREE SOLDER PASTE/FLUX FOR PCB, BGA, SMD AND MOBILE DEVICE REPAIR — IDEAL FOR IC SOLDERING, BGA REWORK","<p>NO-CLEAN, LEAD-FREE SOLDER PASTE/FLUX FOR PCB, BGA, SMD AND MOBILE DEVICE REPAIR &mdash; IDEAL FOR IC SOLDERING, BGA REWORK.</p>",taxable,,1,,0,0,,,,,1,,479,679,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_AD559_100G_FLUX.jpg,0
,simple,SF-543,MECHANIC AD559 FLUX,1,0,visible,"HIGH-QUALITY NO-CLEAN, LEAD-FREE SOLDER PASTE/FLUX FOR BGA/SMD/PCB REWORK, DESIGNED FOR MOBILE PHONE, COMPUTER, AND ELECTRONIC BOARD REPAIR.","<p>HIGH-QUALITY NO-CLEAN, LEAD-FREE SOLDER PASTE/FLUX FOR BGA/SMD/PCB REWORK, DESIGNED FOR MOBILE PHONE, COMPUTER, AND ELECTRONIC BOARD REPAIR.</p>",taxable,,1,,0,0,,,,,1,,149,349,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_AD559_FLUX.jpg,0
,simple,SF-544,MECHANIC C919 UV WITH FAN,1,0,visible,"3-IN-1 UV CURING, COOLING FAN & FUME EXHAUST TOOL FOR PCB REPAIR.","<p>3-IN-1 UV CURING, COOLING FAN &amp; FUME EXHAUST TOOL FOR PCB REPAIR.</p>",taxable,,1,,0,0,,,,,1,,1749,2799,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_C919_FAN.jpg,0
,simple,SF-582,MECHANIC CUV3 COOLING FAN,1,0,visible,"HIGH-EFFICIENCY COOLING FAN DESIGNED FOR PHONE PCB REPAIR, PREVENTS OVERHEATING DURING SOLDERING AND BGA WORK.","<p>HIGH-EFFICIENCY COOLING FAN DESIGNED FOR PHONE PCB REPAIR, PREVENTS OVERHEATING DURING SOLDERING AND BGA WORK.</p>",taxable,,1,,0,0,,,,,1,,849,1049,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_CUV3.jpg,0
,simple,SF-545,MECHANIC F913 FLUX,1,0,visible,"LEAD-FREE, HALOGEN-FREE SOLDERING FLUX PASTE FOR PCB / BGA / IC REPAIR (E.G. SMARTPHONE MOTHERBOARDS, DIGITAL DEVICES, PRECISION COMPONENTS)","<p>LEAD-FREE, HALOGEN-FREE SOLDERING FLUX PASTE FOR PCB / BGA / IC REPAIR (E.G. SMARTPHONE MOTHERBOARDS, DIGITAL DEVICES, PRECISION COMPONENTS)</p>",taxable,,1,,0,0,,,,,1,,219,419,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_F913_FLUX.jpg,0
,simple,SF-546,MECHANIC F933 FLUX,1,0,visible,HIGH-QUALITY FLUX PASTE FOR MOBILE PCB AND BGA SOLDERING.,<p>HIGH-QUALITY FLUX PASTE FOR MOBILE PCB AND BGA SOLDERING.</p>,taxable,,1,,0,0,,,,,1,,219,419,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_F933.jpg,0
,simple,SF-547,MECHANIC HUV10 FRAME REPAIR GLUE,1,0,visible,"HIGH-STRENGTH UV FRAME REPAIR GLUE DESIGNED FOR SMARTPHONE FRAME FIXING, PROVIDING STRONG BONDING AND QUICK UV CURING.","<p>HIGH-STRENGTH UV FRAME REPAIR GLUE DESIGNED FOR SMARTPHONE FRAME FIXING, PROVIDING STRONG BONDING AND QUICK UV CURING.</p>",taxable,,1,,0,0,,,,,1,,249,449,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_HUV10_FRAME_REPAIR_GLUE.jpg,0
,simple,SF-470,MECHANIC KA11 STRAIGHT TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,429,629,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/MCN_KA11.jpg,0
,simple,SF-549,MECHANIC MAGIC PRINT PAD,1,0,visible,HIGH-QUALITY PRINT PAD DESIGNED FOR PRECISE AND CLEAN ELECTRONIC CIRCUIT PRINTING.,<p>HIGH-QUALITY PRINT PAD DESIGNED FOR PRECISE AND CLEAN ELECTRONIC CIRCUIT PRINTING.</p>,taxable,,1,,0,0,,,,,1,,279,479,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_MAGIC_TAG_PRINT.jpg,0
,simple,SF-548,MECHANIC R300 2.0 WICK,1,0,visible,HIGH-QUALITY COPPER DESOLDERING WICK FOR EASY SOLDER REMOVAL.,<p>HIGH-QUALITY COPPER DESOLDERING WICK FOR EASY SOLDER REMOVAL.</p>,taxable,,1,,0,0,,,,,1,,109,319,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_2_0MM_WICK.jpg,0
,simple,SF-550,MECHANIC SD360 FLUX,1,0,visible,"A TRANSPARENT, NO-CLEAN SOLDER FLUX PASTE FOR PRECISE PCB / SMD / BGA WELDING AND IC REPAIR, WITH GOOD WETTING, LOW SMOKE AND MINIMAL RESIDUE.","<p>A TRANSPARENT, NO-CLEAN SOLDER FLUX PASTE FOR PRECISE PCB / SMD / BGA WELDING AND IC REPAIR, WITH GOOD WETTING, LOW SMOKE AND MINIMAL RESIDUE.</p>",taxable,,1,,0,0,,,,,1,,219,419,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_SD360_FLUX.jpg,0
,simple,SF-471,MECHANIC ST15 BEND TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,219,419,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/MCN_ST15.jpg,0
,simple,SF-551,MECHANIC UV223 100G FLUX,1,0,visible,"MECHANIC UV-223 100G FLUX & PASTE IS A PROFESSIONAL-GRADE, LEAD-FREE, NO-CLEAN SOLDERING FLUX PASTE DESIGNED FOR PCB, BGA, SMD AND ELECTRONIC COMPONENT REPAIR AND ASSEMBLY.","<p>MECHANIC UV-223 100G FLUX &amp; PASTE IS A PROFESSIONAL-GRADE, LEAD-FREE, NO-CLEAN SOLDERING FLUX PASTE DESIGNED FOR PCB, BGA, SMD AND ELECTRONIC COMPONENT REPAIR AND ASSEMBLY.</p>",taxable,,1,,0,0,,,,,1,,479,679,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_UV223_100G_FLUX.jpg,0
,simple,SF-552,MECHANIC UV223 FLUX,1,0,visible,"HIGH-VISCOSITY, NO-CLEAN, LEAD-FREE PASTE FLUX FOR PCB / BGA / SMD / PGA SOLDERING AND REWORK.","<p>HIGH-VISCOSITY, NO-CLEAN, LEAD-FREE PASTE FLUX FOR PCB / BGA / SMD / PGA SOLDERING AND REWORK.</p>",taxable,,1,,0,0,,,,,1,,149,349,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_UV223_FLUX.jpg,0
,simple,SF-553,MECHANIC UV80 FLUX,1,0,visible,"MECHANIC UV80 FLUX IS A NO-CLEAN SOLDER PASTE FLUX FOR ELECTRONICS — MADE FOR PCB, BGA, SMD & MOBILE PHONE REPAIRS.","<p>MECHANIC UV80 FLUX IS A NO-CLEAN SOLDER PASTE FLUX FOR ELECTRONICS &mdash; MADE FOR PCB, BGA, SMD &amp; MOBILE PHONE REPAIRS</p>",taxable,,1,,0,0,,,,,1,,229,429,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_UV80_FLUX.jpg,0
,simple,SF-554,MECHANIC X9 FLUX,1,0,visible,"MECHANIC X9 FLUX IS A ROSIN-BASED SOLDER PASTE/FLUX USED FOR CIRCUIT BOARD SOLDERING — ESPECIALLY SUITED FOR SMARTPHONE, PCB, BGA AND ELECTRONIC PARTS REPAIRING.","<p>MECHANIC X9 FLUX IS A ROSIN-BASED SOLDER PASTE/FLUX USED FOR CIRCUIT BOARD SOLDERING &mdash; ESPECIALLY SUITED FOR SMARTPHONE, PCB, BGA AND ELECTRONIC PARTS REPAIRING.</p>",taxable,,1,,0,0,,,,,1,,149,349,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MCN_X9_FLUX.jpg,0
,simple,SF-278,MEGA IDEA BLACK UNIVERSAL STENCIL,1,0,visible,"MEGA IDEA BLACK UNIVERSAL STENCIL IS A HIGH-QUALITY, MULTIPURPOSE STENCIL DESIGNED FOR PRECISE AND EFFICIENT IC REBALLING ON VARIOUS DEVICE MODELS.","<p>MEGA IDEA BLACK UNIVERSAL STENCIL IS A HIGH-QUALITY, MULTIPURPOSE STENCIL DESIGNED FOR PRECISE AND EFFICIENT IC REBALLING ON VARIOUS DEVICE MODELS.</p>",taxable,,1,,0,0,,,,,1,,249,349,STENCIL,,,https://sparefix.co.in/uploads/media/2025/MEGA_IDEA_BLACK_UNIVERSAL1.jpeg,0
,simple,SF-555,MEGA IDEA ROSIN,1,0,visible,"HIGH-QUALITY ROSIN FOR SOLDERING AND PCB REPAIR, PROVIDES STRONG FLUXING ACTION FOR CLEAN AND RELIABLE JOINTS.","<p>HIGH-QUALITY ROSIN FOR SOLDERING AND PCB REPAIR, PROVIDES STRONG FLUXING ACTION FOR CLEAN AND RELIABLE JOINTS.</p>",taxable,,1,,0,0,,,,,1,,179,379,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MEGA_IDEA_ROSIN.jpg,0
,simple,SF-204,MI 4A 3756 IC,1,0,visible,MI 4A 3756 IC IS A POWER MANAGEMENT IC USED FOR STABLE VOLTAGE REGULATION AND EFFICIENT POWER CONTROL IN XIAOMI DEVICES.,<p>MI 4A 3756 IC IS A POWER MANAGEMENT IC USED FOR STABLE VOLTAGE REGULATION AND EFFICIENT POWER CONTROL IN XIAOMI DEVICES.</p>,taxable,,1,,0,0,,,,,1,,160,260,Mobile Ic > LIGHT&AUDIO IC,,,https://sparefix.co.in/uploads/media/2025/WhatsApp_Image_2025-10-21_at_4_13_41_PM_(1)1.jpeg,0
,simple,SF-556,MIJING FS11 UV LIGHT WITH FAN,1,0,visible,"A COMPACT, USB-POWERED FAN UNIT COMBINING COOLING, UV LIGHTING AND SMOKE / FUME EXTRACTION — IDEAL FOR ELECTRONICS REPAIR, PCB WORK, OR UV CURE APPLICATIONS.","<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-WEB:19bd88b7-be02-4b80-8133-1eb9cda52b17-31"" data-testid=""conversation-turn-4"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] @w-sm/main:[--thread-content-margin:--spacing(6)] @w-lg/main:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""884a4a0a-c189-48c3-b11d-885b605d684b"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words light markdown-new-styling"">
<p data-start=""142"" data-end=""189"">A COMPACT, USB-POWERED FAN UNIT COMBINING COOLING, UV LIGHTING AND SMOKE / FUME EXTRACTION &mdash; IDEAL FOR ELECTRONICS REPAIR, PCB WORK, OR UV CURE APPLICATIONS.</p>",taxable,,1,,0,0,,,,,1,,749,949,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MIJING_FS11_FAN.jpg,0
,simple,SF-472,MIJING NZ12 STRAIGHT TWEEZER,1,0,visible,"PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.","<p>PRECISION TWEEZER FOR MICRO REPAIR WITH ANTI-STATIC, HIGH GRIP, AND DURABLE STAINLESS-STEEL BODY. PERFECT FOR PCB, IC, AND SMALL COMPONENT HANDLING.</p>",taxable,,1,,0,0,,,,,1,,479,679,TWEEZER,,,https://sparefix.co.in/uploads/media/2025/MIJING_NZ12.jpg,0
,simple,SF-558,MIJING TG650 THERMAL PASTE,1,0,visible,"HIGH‑PERFORMANCE THERMAL PASTE FOR CPUS, GPUS, AND ELECTRONIC CHIPS. ENSURES FAST HEAT DISSIPATION AND STABLE PERFORMANCE.","<p>HIGH‑PERFORMANCE THERMAL PASTE FOR CPUS, GPUS, AND ELECTRONIC CHIPS. ENSURES FAST HEAT DISSIPATION AND STABLE PERFORMANCE.</p>",taxable,,1,,0,0,,,,,1,,278,479,FLUX&PPD,,,https://sparefix.co.in/uploads/media/2025/MIJING_TG650.jpg,0
,simple,SF-48,MOTO E4 PLUS V8 CC (PACK OF 5),1,0,visible,"A micro-USB flex/port board that links the charger cable to the motherboard, enabling power input and data transfer.","<p>A <strong data-start=""44"" data-end=""73"">micro-USB flex/port board</strong> that links the charger cable to the motherboard, enabling power input and data transfer.</p>",taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/23.jpeg,0
,simple,SF-55,MOTO G2 V8 CC (PACK OF 5),1,0,visible,MOTO G2 V8 CHARGING CONNECTOR IS A MICRO USB PORT FOR CHARGING AND DATA TRANSFER.,<p>MOTO G2 V8 CHARGING CONNECTOR IS A MICRO USB PORT FOR CHARGING AND DATA TRANSFER.</p>,taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/30.jpeg,0
,simple,SF-46,MOTO G3 V8 CC (PACK OF 5),1,0,visible,"THE MOTOROLA G3 (V8) CHARGING CONNECTOR IS A **MICRO-USB PORT** THAT CONNECTS THE CHARGER TO THE MOTHERBOARD, ENABLING POWER AND DATA TRANSFER.","<p>THE MOTOROLA G3 (V8) CHARGING CONNECTOR IS A <strong>MICRO-USB PORT</strong> THAT CONNECTS THE CHARGER TO THE MOTHERBOARD, ENABLING POWER AND DATA TRANSFER.</p>",taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/21.jpeg,0
,simple,SF-53,MOTO G4 PLUS V8 CC (PACK OF 5),1,0,visible,"THE MOTO G4 PLUS “V8” CHARGING CONNECTOR IS A SURFACE-MOUNT MICRO-USB PORT SOLDERED ONTO THE MOTHERBOARD, USED FOR POWER INPUT AND DATA TRANSFER.","<p>THE MOTO G4 PLUS &ldquo;V8&rdquo; CHARGING CONNECTOR IS A SURFACE-MOUNT MICRO-USB PORT SOLDERED ONTO THE MOTHERBOARD, USED FOR POWER INPUT AND DATA TRANSFER.</p>",taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/28.jpeg,0
,simple,SF-54,MOTO G5 PLUS V8 CC (PACK OF 5),1,0,visible,MOTO G5 PLUS V8 CHARGING CONNECTOR IS A 5-PIN MICRO USB PORT THAT CONNECTS THE BATTERY TO THE MOTHERBOARD FOR CHARGING AND DATA TRANSFER.,<p>MOTO G5 PLUS V8 CHARGING CONNECTOR IS A 5-PIN MICRO USB PORT THAT CONNECTS THE BATTERY TO THE MOTHERBOARD FOR CHARGING AND DATA TRANSFER.</p>,taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/29.jpeg,0
,simple,SF-52,MOTO G5S V8 CC (PACK OF 5),1,0,visible,"THE MOTO G5S CHARGING CONNECTOR IS A MICRO-USB (FLEX) INTERFACE THAT JOINS THE PHONE’S CHARGING CIRCUIT TO THE MAIN BOARD, ENABLING POWER INPUT AND DATA TRANSFER.","<p>THE MOTO G5S CHARGING CONNECTOR IS A <strong data-start=""37"" data-end=""57"">MICRO-USB (FLEX)</strong> INTERFACE THAT JOINS THE PHONE&rsquo;S CHARGING CIRCUIT TO THE MAIN BOARD, ENABLING POWER INPUT AND DATA TRANSFER.</p>",taxable,,1,,0,0,,,,,1,,25,49,CHARGING CONNECTOR,,,https://sparefix.co.in/uploads/media/2025/27.jpeg,0
