Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Regular price,Categories,Images,Meta: minimum_allowed_quantity,Meta: _wholesale_min_order_qty,Meta: source_mrp,Meta: source_current_price
simple,PL-O65qjneaIjno_Oa6evZ,Flower Sparkle Candle In multicolor ( single unit ),1,0,visible,Flower Sparkle Candle In multicolor ( single unit ),,1,30.8,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O65qjneaIjno_Oa6evZ.jpg,3,3,120,28.0
simple,PL-O_2ni9lGrFbffh2c4uT,Fancy Crystal Fancy Light ( mix design) multicolour,1,0,visible,Fancy Crystal Fancy Light ( mix design) multicolour,,1,93.5,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2ni9lGrFbffh2c4uU.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2nx_poko0wBMhI_W5.jpg",3,3,599,85.0
simple,PL-ObSPqwhaA04AxRgBL-K,Premium quality Triangle Shape Led smokeless candle,1,0,visible,Premium quality Triangle Shape Led smokeless candle,,1,49.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-ObSPqwhaA04AxRgBL-L.jpg,3,3,599,45.0
simple,PL-O9sEpIl3Oh7GOEUZBmt,Premium quality Fancy Design flower 🌺 light,1,0,visible,Premium quality Fancy Design flower 🌺 light,,1,82.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9sEpIl3Oh7GOEUZBmu.jpg,3,3,399,75.0
simple,PL-ObJDZu1y_hDWYceAvb_,Fancy and Premium quality led smokeless candle glass shape,1,0,visible,Fancy and Premium quality led smokeless candle glass shape,,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-ObJDZu1y_hDWYceAvbZ.jpg,3,3,499,35.0
simple,PL-Ob8Fg616J-OzPgUnw9p,Premium Rasgulla shape wax candle ( single piece),1,0,visible,Premium Rasgulla shape wax candle ( single piece),,1,71.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Ob8Fg616J-OzPgUnw9q.jpg,3,3,499,65.0
simple,PL-Ob8FMvQ9g5VAtY38CnP,Premium Rasmalai shape wax candle ( single piece),1,0,visible,Premium Rasmalai shape wax candle ( single piece),,1,71.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Ob8FMvQ9g5VAtY38CnO.jpg,3,3,599,65.0
simple,PL-ObJDZu0_kgHLW7sfGaY,New Fancy Square shape led smokeless lantern,1,0,visible,New Fancy Square shape led smokeless lantern,,1,66.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-ObJDZu0_kgHLW7sfGaX.jpg,3,3,599,60.0
simple,PL-O_GgGM8o31c1EoVey8G,Cracker Shape led Diya,1,0,visible,Cracker Shape led Diya,,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_GgGM8o31c1EoVey8G.jpg,3,3,149,30.0
simple,PL-O2oKgXP-0O6OVOc0-88,water Sensor Diya Set of 12,1,0,visible,water Sensor Diya Set of 12,,1,79.2,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O2oKgXP-0O6OVOc0-88.jpg,3,3,500,72.0
simple,PL-O87GKCqXq3r0bNn2pqG,Luxury Ice Candle ( Model 1),1,0,visible,Luxury Ice Candle ( Model 1),,1,22.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O87GKCqXq3r0bNn2pqF.jpg,3,3,149,20.0
simple,PL-O_gLr9CyQmlLtsL1D9Y,New Stylish Ice cube led candle ( set of 24 ),1,0,visible,New Stylish Ice cube led candle ( set of 24 ),,1,1056.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_gLr9CyQmlLtsL1D9Y.jpg,3,3,5999,960.0
simple,PL-O6PsDVvSAc6I-scXb5b,Fancy Milky ball led light PREMIUM QUALITY,1,0,visible,Fancy Milky ball led light PREMIUM QUALITY,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6PsDVvSAc6I-scXb5b.jpg,3,3,400,85.0
simple,PL-O_gLr9CyQmlLtsL1D9_,Luxury Rainbow led Lining Candle model 1 (set of 24),1,0,visible,Luxury Rainbow led Lining Candle model 1 (set of 24),,1,528.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_gLr9CyQmlLtsL1D9_.jpg,3,3,2999,480.0
simple,PL-O_apQM45sl0FqYDEI8E,Fancy Stylish Kaju katli Shape wax candle set of 12,1,0,visible,Fancy Stylish Kaju katli Shape wax candle set of 12,,1,225.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_apQM45sl0FqYDEI8E.jpg,3,3,999,205.0
simple,PL-O_GhYcnE8-RLYqbDAJ7,Magic Laxmi Ganesh ji Water Sensor led diya ( 20 Box) ( 60 Pair ),1,0,visible,Magic Laxmi Ganesh ji Water Sensor led diya ( 20 Box) ( 60 Pair ),,1,3300.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_GhYcnE8-RLYqbDAJ7.jpg,3,3,9999,3000.0
simple,PL-O87GKCZtVoxpnTszDwr,Luxury Ice Candle ( Model 1) Set of 24 ( each 17 rs ),1,0,visible,Luxury Ice Candle ( Model 1) Set of 24 ( each 17 rs ),,1,451.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O87GKCZtVoxpnTszDwq.jpg,3,3,2999,410.0
simple,PL-O3K64q9jZe0b_J1TAT3,Fancy Ball Shape Light Warm White,1,0,visible,Fancy Ball Shape Light Warm White,,1,88.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64q9jZe0b_J1TAT2.jpg,3,3,499,80.0
simple,PL-O3K64qdEhGJvW46gpNF,Fancy Pencil Shape Light Warm White,1,0,visible,Fancy Pencil Shape Light Warm White,,1,88.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K64qcPdLwiA9loR2y.jpg,3,3,499,80.0
simple,PL-O7dypCn6ItOQNNjwoJl,Fancy Rose and leaf Design led light Multi colour,1,0,visible,Fancy Rose and leaf Design led light Multi colour,,1,77.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7dypCn6ItOQNNjwoJl.jpg,3,3,599,70.0
simple,PL-Ob2cvOJoeOsbz-5Bdbs,Water sensor Shankh shape led diya ( single unit ),1,0,visible,Water sensor Shankh shape led diya ( single unit ),,1,16.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Ob2cvOJoeOsbz-5Bdbs.jpg,3,3,99,15.0
simple,PL-O3K65AmEcuB2qq7CrZX,2 In 1 Transparent Led Diya Set of 6,1,0,visible,2 In 1 Transparent Led Diya Set of 6,,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65AmEcuB2qq7CrZW.jpg,3,3,699,100.0
simple,PL-OaybLqCeuhBEuF_t79p,2 In 1 Transparent Led Diya Set of 12,1,0,visible,2 In 1 Transparent Led Diya Set of 12,,1,198.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OaybLqCeuhBEuF_t79p.jpg,3,3,999,180.0
simple,PL-OZnFY1S7o4cOyQUjmCp,Premium om Gift pack,1,0,visible,Premium om Gift pack,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OZnFY1S7o4cOyQUjmCo.jpg,3,3,599,120.0
simple,PL-OZnFY1RDcD5PvVQSNlA,Premium swastik Gift pack,1,0,visible,Premium swastik Gift pack,,1,132.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OZnFY1RDcD5PvVQSNl9.jpg,3,3,599,120.0
simple,PL-O_2wC2TyQuADnHcdV6C,Golden God Design led Smokeless candle ( single piece),1,0,visible,Golden God Design led Smokeless candle ( single piece),,1,99.0,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2wC2TyQuADnHcdV6D.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2x3bRq6O1sntAuKnq.jpg",3,3,599,90.0
simple,PL-O_2x7wKUCt4Jz2HvUwV,Golden God Design led Smokeless candle ( set of 12 ),1,0,visible,Golden God Design led Smokeless candle ( set of 12 ),,1,1056.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2x7wKUCt4Jz2HvUwW.jpg,3,3,5999,960.0
simple,PL-O8lczWyUu5O8xFcSHBC,New Big Size Om Deepak Water sensor diya LED light Smokeless ( SET OF 150 ) ( 20 rs each ),1,0,visible,New Big Size Om Deepak Water sensor diya LED light Smokeless ( SET OF 150 ) ( 20 rs each ),,1,3300.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8lczWyUu5O8xFcSHBC.jpg,3,3,8999,3000.0
simple,PL-O_2c7iB6M1FEyy9JJRe,Luxury Fancy modak led smokeless candle single piece ( mix design),1,0,visible,Luxury Fancy modak led smokeless candle single piece ( mix design),,1,82.5,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2c7iClApKKJVw5PaJ.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2c7iB6M1FEyy9JJRf.jpg",3,3,599,75.0
simple,PL-O_2RLQ0f39wQYok8lMS,Luxury Fancy modak led smokeless candle ( set of 12 ),1,0,visible,Luxury Fancy modak led smokeless candle ( set of 12 ),,1,792.0,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2RLQ0f39wQYok8lMT.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2cCOUc636A3RMDQRF.jpg",3,3,2999,720.0
simple,PL-O_2yH3z4njvhDtg0lf_,New String light with glass with batteries (Single Unit) mix design,1,0,visible,New String light with glass with batteries (Single Unit) mix design,,1,143.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2yH3z4njvhDtg0lfa.jpg,3,3,799,130.0
simple,PL-O87G4QfhNpUESF_QxjB,Luxury Ice Candle set of 3,1,0,visible,Luxury Ice Candle set of 3,,1,93.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O87G4QfhNpUESF_QxjA.jpg,3,3,599,85.0
simple,PL-O87G4QV_HdPVGm5F2Oa,"Premium Glass Candle smokeless 
( Set of 3 )",1,0,visible,"Premium Glass Candle smokeless 
( Set of 3 )",,1,110.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O87G4QV_HdPVGm5F2O_.jpg,3,3,699,100.0
simple,PL-O_317PKhdgMG3eVmcZl,Luxury Rainbow 🌈 Led smokeless fancy candle with stand set of 3,1,0,visible,Luxury Rainbow 🌈 Led smokeless fancy candle with stand set of 3,,1,110.0,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_317PMhlEp0CRd3uFC.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_317PKhdgMG3eVmcZm.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_317PMhlEp0CRd3uFD.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_317PLXXwy3eIVwfTa.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_32wcu7HBEFXVax8nd.jpg",3,3,599,100.0
simple,PL-O9Ig8mA4ob_xAqtK84G,Fancy Happy Diwali Light,1,0,visible,Fancy Happy Diwali Light,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9Ig8mA4ob_xAqtK84F.jpg,3,3,599,110.0
simple,PL-O9Ig8mcIvmu6YK3pSzZ,Fancy golden Ganeshji Light,1,0,visible,Fancy golden Ganeshji Light,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9Ig8mcIvmu6YK3pSzY.jpg,3,3,699,110.0
simple,PL-O9Ig8mSBfNQ7wRZ2Pzh,Fancy Golden Om light,1,0,visible,Fancy Golden Om light,,1,121.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9Ig8mSBfNQ7wRZ2Pzg.jpg,3,3,699,110.0
simple,PL-O8wGFn0lJoUkksl3F9D,New Disco 🪩 bulb 💡 ( Set of 100 ) each 22rs,1,0,visible,New Disco 🪩 bulb 💡 ( Set of 100 ) each 22rs,,1,2420.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8wGFn0lJoUkksl3F9E.jpg,3,3,9999,2200.0
simple,PL-O65jD0JqzERvHa6QORS,FANCY MODAK SHAPE CRYSTAL Smokeless Diya ( 1 PIECE ),1,0,visible,FANCY MODAK SHAPE CRYSTAL Smokeless Diya ( 1 PIECE ),,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8m4gpfIKjjvOVqq9aK.jpg,3,3,499,55.0
simple,PL-O8m3UcT6wkDWSUXsXw9,FANCY MODAK SHAPE CRYSTAL Diya LIGHT ( Set of 12 ),1,0,visible,FANCY MODAK SHAPE CRYSTAL Diya LIGHT ( Set of 12 ),,1,660.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8m3UcT6wkDWSUXsXwA.jpg,3,3,2999,600.0
simple,PL-OaFF7w3vyo3pVWeBHMj,Unique Fancy rose candle with string light ( 1 piece),1,0,visible,Unique Fancy rose candle with string light ( 1 piece),,1,99.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OaFF7w3vyo3pVWeBHMk.jpg,3,3,499,90.0
simple,PL-Ob7BMHmS5DOru1Tg6cn,Luxury Golden Metallic lotus set of 6,1,0,visible,Luxury Golden Metallic lotus set of 6,,1,770.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-Ob7BMHmS5DOru1Tg6cn.jpg,3,3,2999,700.0
simple,PL-O8oxtkfV3ooUNRT6ll_,Magic Water Sensor diya 🪔( MOQ 6000 Piece ) 5.5 rs per piece price,1,0,visible,Magic Water Sensor diya 🪔( MOQ 6000 Piece ) 5.5 rs per piece price,,1,36300.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8oxtkfV3ooUNRT6lla.jpg,3,3,999999,33000.0
simple,PL-OZnDr03SwxVTWlwJqMC,High quality Tiranga rope light,1,0,visible,High quality Tiranga rope light,,1,429.0,Diwali Lighting & Decoration,"https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OZnDr03SwxVTWlwJqMD.jpg, https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OZnDr06UwpkgeSjM787.jpg",3,3,1599,390.0
simple,PL-O8HmtehRN0ZZ1Fqv-oc,Lotus 🪷 design smokeless water sensor Diya ( Single unit ),1,0,visible,Lotus 🪷 design smokeless water sensor Diya ( Single unit ),,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8HmtehRN0ZZ1Fqv-od.jpg,3,3,299,30.0
simple,PL-O8HnJ2lFTLqfNwSK5l0,Lotus 🪷 design smokeless water sensor diya ( Set of 12 ) ( mix design),1,0,visible,Lotus 🪷 design smokeless water sensor diya ( Set of 12 ) ( mix design),,1,330.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8HnJ2lFTLqfNwSK5l1.jpg,3,3,3999,300.0
simple,PL-O8wFeteIJ7IJwwOQAZ7,New Big Size Fancy Butterfly Design Warm white colour decoration light,1,0,visible,New Big Size Fancy Butterfly Design Warm white colour decoration light,,1,137.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8wFeteIJ7IJwwOQAZ8.jpg,3,3,999,125.0
simple,PL-O8rENKGJEVkiM3_v83F,Fancy Star Shape Led Water sensor diya Set of 12,1,0,visible,Fancy Star Shape Led Water sensor diya Set of 12,,1,143.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8rENKGJEVkiM3_v83G.jpg,3,3,1499,130.0
simple,PL-O_2q2ihK8AkJ_Y-vCx4,Luxury Rainbow Ice Candle Model 2 ( Set of 24 ) 25rs each,1,0,visible,Luxury Rainbow Ice Candle Model 2 ( Set of 24 ) 25rs each,,1,660.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2q2ihK8AkJ_Y-vCx4.jpg,3,3,2999,600.0
simple,PL-O_2qzQAMRMIcBFT7Rtq,Luxury Rainbow Ice Candle Model 3 ( Set of 12) (35rs each),1,0,visible,Luxury Rainbow Ice Candle Model 3 ( Set of 12) (35rs each),,1,462.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O_2qzQAMRMIcBFT7Rtq.jpg,3,3,4999,420.0
simple,PL-O8rDI1g6b88dRN6qkpa,Fancy Big Size Multi Shape Led Water sensor diya Set of 10,1,0,visible,Fancy Big Size Multi Shape Led Water sensor diya Set of 10,,1,165.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8rDI1g6b88dRN6qkpb.jpg,3,3,699,150.0
simple,PL-O80nCiYcMlMvLZjRL0x,New Floating lotus Water Sensor Led Light in Multicolour ( Single unit ),1,0,visible,New Floating lotus Water Sensor Led Light in Multicolour ( Single unit ),,1,27.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O80nCiYcMlMvLZjRL0y.jpg,3,3,199,25.0
simple,PL-O80nQuKPoooQYYiDTKc,New Floating lotus Water Sensor Led Light in Multicolour ( Set of 6 ),1,0,visible,New Floating lotus Water Sensor Led Light in Multicolour ( Set of 6 ),,1,154.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O80nQuKPoooQYYiDTKd.jpg,3,3,999,140.0
simple,PL-OaP4qUJvhUdDupHB-9t,10 mtr Led multicolour diwali light ( white wire ),1,0,visible,10 mtr Led multicolour diwali light ( white wire ),,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-OaP4qUJvhUdDupHB-9t.jpg,3,3,299,35.0
simple,PL-O3K65RCwXK2cEoFsWjw,Big Size Transparent lantern,1,0,visible,Big Size Transparent lantern,,1,66.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O3K65RCwXK2cEoFsWjv.jpg,3,3,399,60.0
simple,PL-O94ntoy6WBNj8I6tcmf,Magic Laxmi Ganesh ji Water Sensor led diya ( 1 pair ),1,0,visible,Magic Laxmi Ganesh ji Water Sensor led diya ( 1 pair ),,1,77.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O94ntoy6WBNj8I6tcmg.jpg,3,3,499,70.0
simple,PL-O9TRbiZmFtbXcN3f039,Fancy Button Diya smokeless in Multicolor,1,0,visible,Fancy Button Diya smokeless in Multicolor,,1,5.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O9TRbiZmFtbXcN3f03A.jpg,3,3,99,5.0
simple,PL-O8rDnpoVRSa7ugSspM1,Fancy Big Size Shell (Shankh) Shape Led Water sensor diya Set of 10,1,0,visible,Fancy Big Size Shell (Shankh) Shape Led Water sensor diya Set of 10,,1,165.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8rDnpoVRSa7ugSspM2.jpg,3,3,999,150.0
simple,PL-O7ni0ZyiU0noo-olS7X,New Ice Candle in Multicolor ( single Unit ),1,0,visible,New Ice Candle in Multicolor ( single Unit ),,1,22.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7ni0ZyiU0noo-olS7Y.jpg,3,3,199,20.0
simple,PL-O8eX3yE1cLBiCHIb-Vf,New Glass Candle Premium Design ( Model 3 ) Single unit,1,0,visible,New Glass Candle Premium Design ( Model 3 ) Single unit,,1,44.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8eX3yE1cLBiCHIb-Vg.jpg,3,3,299,40.0
simple,PL-ORzJY-g1vAKUfUO_LP6,Cotton shape / Cracker shape led diya,1,0,visible,Cotton shape / Cracker shape led diya,,1,33.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-ORzJY-g1vAKUfUO_LP6.jpg,3,3,199,30.0
simple,PL-O6BcAjLJs-zOqD2EfcH,Fancy Big Size Modak Premium Quality ( Single Unit ),1,0,visible,Fancy Big Size Modak Premium Quality ( Single Unit ),,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6BcAjLJs-zOqD2EfcH.jpg,3,3,499,55.0
simple,PL-O7niO1X5tYbkefXyIDj,New Ice Candle in Multicolor ( set of 24 ) each 18 rs,1,0,visible,New Ice Candle in Multicolor ( set of 24 ) each 18 rs,,1,473.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O7niO1X5tYbkefXyIDk.jpg,3,3,2999,430.0
simple,PL-O6qBJd1dlT6nKxduvKl,Premium Rain Showers meteor SINGLE COLOUR light original 💯 with box ( random colour ),1,0,visible,Premium Rain Showers meteor SINGLE COLOUR light original 💯 with box ( random colour ),,1,253.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6qBJd1dlT6nKxduvKl.jpg,3,3,999,230.0
simple,PL-O6qB1X6MTUpU_xbO-JB,Premium Rain Showers meteor MULTI COLOUR light original 💯 with box,1,0,visible,Premium Rain Showers meteor MULTI COLOUR light original 💯 with box,,1,275.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6qB1X6MTUpU_xbO-JB.jpg,3,3,999,250.0
simple,PL-O6Bah_QcFpxt3n030KM,FANCY CRYSTAL PREMIUM LIGHT,1,0,visible,FANCY CRYSTAL PREMIUM LIGHT,,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6Bah_QcFpxt3n030KM.jpg,3,3,200,35.0
simple,PL-O8RGyto5QBa-Brbtfgd,FANCY CRYSTAL Big Flame PREMIUM LIGHT ( Set of 24 ) each 40 rs,1,0,visible,FANCY CRYSTAL Big Flame PREMIUM LIGHT ( Set of 24 ) each 40 rs,,1,1056.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8RGyto5QBa-Brbtfge.jpg,3,3,3999,960.0
simple,PL-O8ltsOdFgMFVkB_bwPV,FANCY GOD DESIGN GLASS CANDLE LED LIGHT SMOKELESS ( Single Unit ),1,0,visible,FANCY GOD DESIGN GLASS CANDLE LED LIGHT SMOKELESS ( Single Unit ),,1,44.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8ltsOdFgMFVkB_bwPW.jpg,3,3,199,40.0
simple,PL-O8lWaxR5gDLLy1h4w_W,FANCY GOD DESIGN GLASS CANDLE LED LIGHT SMOKELESS ( Set of 24 ) each 35 rs,1,0,visible,FANCY GOD DESIGN GLASS CANDLE LED LIGHT SMOKELESS ( Set of 24 ) each 35 rs,,1,924.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8lWaxR5gDLLy1h4w_W.jpg,3,3,3999,840.0
simple,PL-O6Bb-zwqzoAj8IlGhSR,Fancy Clear Diamond Shape Led Smokeless diya/ Multi Colour,1,0,visible,Fancy Clear Diamond Shape Led Smokeless diya/ Multi Colour,,1,30.8,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6Bb-zwqzoAj8IlGhSR.jpg,3,3,200,28.0
simple,PL-O8RJ1dQL7FfPyfnV0nC,Fancy Clear Diamond Shape Led Smokeless diya/ Multi colour ( Set of 24 ) each 25 rs,1,0,visible,Fancy Clear Diamond Shape Led Smokeless diya/ Multi colour ( Set of 24 ) each 25 rs,,1,660.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8RJ1dQL7FfPyfnV0nD.jpg,3,3,5999,600.0
simple,PL-O6BaLmAbqwc9U66q5ta,HIGH QUALITY LANTERN WITH UNIQUE DESIGN ( SINGLE UNIT ),1,0,visible,HIGH QUALITY LANTERN WITH UNIQUE DESIGN ( SINGLE UNIT ),,1,60.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6BaLmAbqwc9U66q5ta.jpg,3,3,300,55.0
simple,PL-O6opjzpqfpBxVDt-8BW,Fancy Design Handle Ice Smokeless Candle 🕯️✨,1,0,visible,Fancy Design Handle Ice Smokeless Candle 🕯️✨,,1,55.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O89mlQxEtEGjNK08Z-L.jpg,3,3,599,50.0
simple,PL-O6BczJ1421krJat3NT2,FLAMELESS PREMIUM CANDLE DESIGN,1,0,visible,FLAMELESS PREMIUM CANDLE DESIGN,,1,38.5,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O6BczJ1421krJat3NT2.jpg,3,3,200,35.0
simple,PL-O8RNG4NGtKOZ-j8apMw,FLAMELESS PREMIUM CANDLE DESIGN,1,0,visible,FLAMELESS PREMIUM CANDLE DESIGN,,1,792.0,Diwali Lighting & Decoration,https://cdn.quicksell.co/-Ny9l1TXLO7pdHgCYLxB/products/-O8RNG4NGtKOZ-j8apMx.jpg,3,3,6999,720.0
